OTU,Sample,Abundance,bases,avgLength,size_MB,Experiment,LibraryName,Model,SRAStudy,BioProject,sample_Sample,BioSample,SampleName,Description,Kingdom,Phylum,Class,Order,Family,Genus,Species
LN567651.1.1391,SRR21726043,2.34E-05,331464093,470,111,SRX17721938,44_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251963,SAMN31036836,44_16S,Green turtle hatchling stomach sample,Bacteria,Methylomirabilota,Methylomirabilia,Rokubacteriales,WX65,WX65,uncultured_bacterium
MH179119.1.1207,SRR21726044,2.34E-05,355385245,500,127,SRX17721937,43_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251961,SAMN31036835,43_16S,Green turtle hatchling intestine sample,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Azospirillum_brasilense
AY913514.1.1292,SRR21726020,2.34E-05,305472186,499,108,SRX17721961,34_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251985,SAMN31036826,34_16S,Green turtle juvenile cloacal swab,Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus_Solibacter,uncultured_forest
MK143207.1.1256,SRR21726020,2.34E-05,305472186,499,108,SRX17721961,34_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251985,SAMN31036826,34_16S,Green turtle juvenile cloacal swab,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus,Micrococcus_sp.
JQ428027.1.1495,SRR21726051,2.33E-05,345760543,484,123,SRX17721930,28_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251954,SAMN31036820,28_16S,Green turtle juvenile cloacal swab,Bacteria,Gemmatimonadota,Longimicrobia,Longimicrobiales,Longimicrobiaceae,Longimicrobiaceae,uncultured_bacterium
KT899807.1.1428,SRR21726051,2.33E-05,345760543,484,123,SRX17721930,28_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251954,SAMN31036820,28_16S,Green turtle juvenile cloacal swab,Bacteria,Firmicutes,Bacilli,Bacillales,Marinococcaceae,Marinococcus,Marinococcus_halophilus
KX058464.1.1327,SRR21726051,2.33E-05,345760543,484,123,SRX17721930,28_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251954,SAMN31036820,28_16S,Green turtle juvenile cloacal swab,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,Idiomarina,Idiomarina_baltica
KC001648.1.1342,SRR21726023,2.32E-05,340042833,498,113,SRX17721958,31_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251982,SAMN31036823,31_16S,Green turtle hatchling intestine sample,Bacteria,Actinobacteriota,Coriobacteriia,OPB41,OPB41,OPB41,unidentified_marine
AB294938.1.1451,SRR21726046,2.20E-05,264019405,500,87,SRX17721935,41_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251959,SAMN31036833,41_16S,Green turtle juvenile cloacal swab,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,uncultured_Clostridium
EU542514.1.1446,SRR21726046,2.20E-05,264019405,500,87,SRX17721935,41_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251959,SAMN31036833,41_16S,Green turtle juvenile cloacal swab,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobiaceae,uncultured_bacterium
AM934745.1.1396,SRR21726045,2.18E-05,293530160,484,103,SRX17721936,42_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251960,SAMN31036834,42_16S,Green turtle hatchling stomach sample,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,RB41,uncultured_Acidobacteriales
GQ065789.1.1338,SRR21726045,2.18E-05,293530160,484,103,SRX17721936,42_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251960,SAMN31036834,42_16S,Green turtle hatchling stomach sample,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,uncultured_bacterium
AY667495.1.1401,SRR21726019,2.00E-05,338063986,499,119,SRX17721962,35_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251986,SAMN31036827,35_16S,Green turtle juvenile cloacal swab,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus_seohaeanensis
DQ269121.1.1362,SRR21726019,2.00E-05,338063986,499,119,SRX17721962,35_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251986,SAMN31036827,35_16S,Green turtle juvenile cloacal swab,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Filomicrobium,uncultured_Alphaproteobacteria
MF928231.1.1340,SRR21726019,2.00E-05,338063986,499,119,SRX17721962,35_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251986,SAMN31036827,35_16S,Green turtle juvenile cloacal swab,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella_indica
FJ479559.1.1446,SRR21726051,2.00E-05,345760543,484,123,SRX17721930,28_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251954,SAMN31036820,28_16S,Green turtle juvenile cloacal swab,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,uncultured_bacterium
